chrom	start	end	gene_id	gene_name	gene_type	region_type	translocation_label	transloc_id	source	feature	score	strand	frame	MCF10AC1_REP1	MCF10AC1_REP2	MCF10AC1_REP3	MCF10AT1_REP1	MCF10AT1_REP2	MCF10AT1_REP3	MCF10AWT_REP1	MCF10AWT_REP2	MCF10AWT_REP3
chr6	37212180	37258144	ENSG00000286105	TMEM217B	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.0	0.0	0.0	0.025606	0.023801	0.0	0.0	0.0	0.056643
chr6	37257771	37332970	ENSG00000065491	TBC1D22B	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	8.625155	7.363114	8.543822	5.158877	5.136975	4.700545	6.044089	5.041441	4.618
chr6	37353978	37394734	ENSG00000112130	RNF8	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	17.494445	16.925671	15.56598	30.314265	31.547165	26.094747	31.894746	30.660118	28.735873
chr6	37433218	37482827	ENSG00000137200	CMTR1	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	12.706973	12.192315	11.095117	11.065636	10.106999	10.374647	13.087104	11.388182	10.204394
chr6	37482937	37499893	ENSG00000198937	CCDC167	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	33.150202	32.512164	30.305643	24.889066	25.787538	22.876716	26.29884	28.106563	27.775979
chr6	37630678	37699306	ENSG00000112139	MDGA1	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.111739	0.150195	0.039701	0.025169	0.016814	0.049467	0.005654	0.003283	0.007587
chr6	37819726	38154624	ENSG00000156639	ZFAND3	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	78.932518	71.278109	82.753035	25.004737	26.321971	20.640813	25.447822	19.308664	15.545526
chr6	38168450	38640148	ENSG00000183826	BTBD9	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	4.224219	4.167513	4.423856	1.669394	1.874208	1.654615	2.820667	2.153725	2.202795
chr6	38675924	38703145	ENSG00000124767	GLO1	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	261.369329	271.607954	266.989535	327.705648	338.315832	318.589065	270.349466	265.699106	269.411557
chr6	38715310	39030792	ENSG00000124721	DNAH8	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.0	0.0	0.003445	0.0	0.001553	0.0	0.001862	0.0	0.0
chr6	39048780	39091303	ENSG00000112164	GLP1R	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.0	0.0	0.0	0.002713	0.0	0.0	0.0	0.0	0.0
chr6	39104062	39115193	ENSG00000112167	SAYSD1	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	12.189462	11.457457	11.231231	12.555886	12.924698	11.605409	15.271044	14.842725	14.482334
chr6	39188970	39229475	ENSG00000164626	KCNK5	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	10.041748	10.659931	10.807164	6.145511	5.985034	5.938987	5.110073	3.762623	3.210976
chr6	39299000	39314461	ENSG00000124780	KCNK17	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6	39314697	39322968	ENSG00000095981	KCNK16	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6	39329989	39725408	ENSG00000164627	KIF6	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.079724	0.078457	0.122405	1.361441	1.085811	1.018989	1.483857	1.559302	1.826979
chr6	39792297	39904877	ENSG00000146122	DAAM2	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.0	0.0	0.0	0.064399	0.041989	0.099504	0.463686	0.262656	0.145099
chr6	39899577	39934551	ENSG00000124615	MOCS1	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	1.101024	1.124715	1.070393	1.379016	1.383284	1.351539	5.408094	4.903329	4.11532
chr6	40391590	40587364	ENSG00000156564	LRFN2	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6	41026894	41039221	ENSG00000124602	UNC5CL	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.605077	0.464102	0.526597	0.172395	0.069837	0.089376	0.034586	0.088921	0.059276
chr6	41033626	41097787	ENSG00000124596	OARD1	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	27.046187	27.941794	26.098765	33.071343	32.774265	28.169979	28.773756	24.656384	24.926568
chr6	41042466	41044337	ENSG00000112212	TSPO2	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029953	0.0
chr6	41053201	41064891	ENSG00000124701	APOBEC2	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6	41072973	41102403	ENSG00000001167	NFYA	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	19.285551	18.548802	18.711354	14.118179	13.564842	13.00667	18.940526	16.838858	14.884568
chr6	41149336	41154347	ENSG00000161911	TREML1	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.0	0.0	0.0	0.0	0.02843	0.0	0.0	0.0	0.0
chr6	41158505	41163186	ENSG00000095970	TREM2	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.036247	0.0	0.0	2.781801	2.576379	2.446972	0.228011	0.190175	0.160581
chr6	41189748	41201149	ENSG00000112195	TREML2	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.0	0.008745	0.0	0.00737	0.014868	0.007778	0.0	0.0	0.0
chr6	41228338	41238882	ENSG00000188056	TREML4	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6	41267925	41286682	ENSG00000124731	TREM1	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	3.428816	1.781309	2.835178	1.575189	0.767905	0.837516	1.236851	1.268893	1.966752
chr6	41335607	41350889	ENSG00000096264	NCR2	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6	41546380	41602384	ENSG00000137166	FOXP4	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	8.356501	8.406065	8.10612	7.053411	6.985243	7.415557	10.003491	7.844831	7.187732
chr6	41636881	41654244	ENSG00000112559	MDFI	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	18.337162	17.242663	16.409786	28.042009	25.748065	28.024093	70.589964	62.641238	57.66022
chr6	41683977	41736259	ENSG00000112561	TFEB	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	2.005271	2.232034	2.170473	5.390638	5.471067	5.36328	4.710886	4.096824	3.659889
chr6	41736710	41754109	ENSG00000096088	PGC	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.058918	0.063735	0.058576	0.013478	0.0	0.0	0.0	0.0	0.0
chr6	41770175	41786542	ENSG00000137218	FRS3	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.671931	0.523568	0.692208	1.432109	0.891949	1.315331	0.934966	1.010295	1.123427
chr6	41780348	41790141	ENSG00000124593	ENSG00000124593	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	1.01252	1.41048	0.98535	3.301363	3.122525	3.096201	2.996734	3.077308	3.054603
chr6	41780781	41787452	ENSG00000278224	PRICKLE4	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.161546	0.085798	0.075537	0.554461	0.071016	0.607765	0.381943	0.342503	0.188166
chr6	41787661	41789898	ENSG00000214736	TOMM6	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	253.442921	239.374429	234.567127	485.28711	493.865866	460.76434	465.783291	503.766477	518.778447
chr6	41789895	41895375	ENSG00000164663	USP49	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	4.052318	4.465248	3.524878	0.861346	0.781556	0.913298	0.780588	0.832931	0.885746
chr6	41793313	41921139	ENSG00000288721	ENSG00000288721	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	1.121664	1.4792	0.419347	0.224607	0.040355	0.239365	0.052186	0.024685	0.222141
chr6	41905353	41921139	ENSG00000124641	MED20	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	5.094575	4.536548	7.096733	14.514497	14.710826	12.667362	17.022468	16.614168	15.907423
chr6	41921498	41933046	ENSG00000112578	BYSL	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	34.866013	34.885713	34.756644	29.044113	28.509944	25.610582	37.341816	30.865108	28.499847
chr6	41934933	42050357	ENSG00000112576	CCND3	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	12.080662	11.69765	14.006374	44.31791	45.61497	41.765441	90.749751	77.138658	71.166299
chr6	42050512	42087461	ENSG00000137413	TAF8	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	13.152107	15.232562	16.295253	8.983604	9.066334	8.824005	12.921025	11.067246	10.81891
chr6	42092232	42142620	ENSG00000188112	C6orf132	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	15.316134	16.177749	14.545821	21.585655	21.267129	19.122167	15.283277	14.072983	12.452683
chr6	42155405	42163418	ENSG00000287363	GUCA1ANB	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6	42155405	42180056	ENSG00000290147	ENSG00000290147	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6	42173363	42181338	ENSG00000048545	GUCA1A	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6	42183283	42194956	ENSG00000112599	GUCA1B	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	3.371557	2.755262	2.922602	0.613752	0.716379	0.632781	0.106159	0.125868	0.11136
chr6	42206806	42217861	ENSG00000048544	MRPS10	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	111.240824	116.707696	108.63429	127.650844	134.931581	130.891742	83.592503	85.96584	91.242369
chr6	42224930	42452051	ENSG00000124496	TRERF1	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	2.077161	1.889107	2.327735	7.543568	7.027352	7.348628	9.176478	7.584411	6.874112
chr6	42564028	42693505	ENSG00000024048	UBR2	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	14.303755	14.145431	13.94201	8.55136	8.148677	8.109385	9.366233	8.297049	7.171676
chr6	42696597	42722597	ENSG00000112619	PRPH2	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6	42744497	42746103	ENSG00000124659	TBCC	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	9.28603	9.303605	8.543404	12.637716	13.090897	12.211787	18.604888	16.854051	15.403186
chr6	42746957	42868558	ENSG00000112624	BICRAL	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	5.631056	5.277521	5.152253	2.274875	2.213539	2.694262	4.114505	3.30532	3.076425
chr6	42879615	42889925	ENSG00000146223	RPL7L1	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	87.011789	86.153757	86.593549	103.123216	102.653698	95.805922	135.877387	118.541993	113.798334
chr6	42890264	42890821	ENSG00000221821	C6orf226	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	9.277573	9.855845	12.750134	5.495857	5.855863	5.919313	4.955692	3.990815	4.138366
chr6	42915988	42925838	ENSG00000171611	PTCRA	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6	42929479	42939294	ENSG00000137161	CNPY3	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	25.576903	26.194052	26.642832	16.124616	17.67815	15.70816	17.397514	15.554053	13.616057
chr6	42960753	42963880	ENSG00000124713	GNMT	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.0	0.038677	0.0	0.0	0.016295	0.0	0.019825	0.053905	0.015741
chr6	42963864	42979181	ENSG00000124587	PEX6	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	16.195228	15.31646	16.182694	9.881612	9.812836	9.491215	11.505736	9.610275	9.081364
chr6	42984552	43012342	ENSG00000112640	PPP2R5D	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	24.350902	23.195462	24.035073	25.72515	24.017322	21.652198	29.271037	25.954164	21.054568
chr6	43011142	43016868	ENSG00000124733	MEA1	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	46.408539	46.639141	46.214536	55.918958	55.88764	52.590988	72.304706	74.217246	70.543801
chr6	43014102	43021298	ENSG00000124702	KLHDC3	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	30.119442	29.878209	31.500416	31.19535	31.504762	29.13482	49.376762	46.435793	44.83933
chr6	43021622	43034156	ENSG00000124541	RRP36	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	37.401853	40.480461	39.314045	62.207445	58.929908	53.873406	81.747683	78.36125	74.677656
chr6	43037616	43053943	ENSG00000044090	CUL7	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	6.228687	5.79682	6.189982	3.657572	3.66005	3.658338	4.176115	4.110853	3.490362
chr6	43040776	43075095	ENSG00000137171	KLC4	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	20.522148	22.205771	22.12723	4.02929	4.301465	3.896621	4.619517	4.31029	3.648935
chr6	43051065	43058185	ENSG00000288564	ENSG00000288564	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.110612	0.220398	0.391108	0.099091	0.09752	0.066782	0.177694	0.060556	0.110398
chr6	43054028	43059438	ENSG00000112651	MRPL2	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	94.018529	89.567688	92.978623	65.391799	59.530391	55.53793	52.885429	48.276304	43.694196
chr6	43076306	43161719	ENSG00000112655	PTK7	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	4.370579	4.284442	4.965467	21.077177	20.534559	19.873178	32.667568	27.083004	23.749382
chr6	43171268	43181506	ENSG00000112658	SRF	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	19.485593	17.980608	20.133783	11.085622	10.780954	11.07402	17.680495	14.40972	12.864603
chr6	43182183	43224587	ENSG00000112659	CUL9	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	7.506354	5.351439	6.340657	4.540066	4.285551	4.487373	3.845304	4.038608	3.623761
chr6	43225628	43229481	ENSG00000112667	DNPH1	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	66.861021	62.175825	64.118588	84.048869	82.471279	79.500241	122.623737	110.839409	102.670762
chr6	43243480	43288258	ENSG00000146216	TTBK1	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6	43295693	43305538	ENSG00000137204	SLC22A7	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6	43299709	43308826	ENSG00000146215	CRIP3	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.0	0.0	0.0	0.468677	0.109323	0.442202	0.315788	0.255819	0.454035
chr6	43307133	43369647	ENSG00000171467	ZNF318	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	12.384005	12.249675	11.448378	9.211049	8.766665	9.205799	9.257506	7.955996	7.097296
chr6	43427365	43450427	ENSG00000124574	ABCC10	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	12.602053	10.774776	14.570872	5.482783	5.68005	6.343293	8.484611	7.012351	5.676021
chr6	43450351	43456632	ENSG00000171462	DLK2	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.874442	1.359192	0.978918	10.786334	10.639592	9.548612	13.977721	11.451401	10.792197
chr6	43477522	43506556	ENSG00000137221	TJAP1	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	17.295314	15.04418	16.961337	16.349399	14.471813	16.219236	20.10023	18.081818	17.606741
chr6	43506967	43510346	ENSG00000204052	LRRC73	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.057082	0.094495	0.057076	0.208289	0.21698	0.242516	0.112471	0.074273	0.153907
chr6	43509701	43562419	ENSG00000171453	POLR1C	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	29.221838	26.760524	30.199438	43.350576	42.337925	40.612381	53.988214	51.813602	54.432636
chr6	43511831	43516985	ENSG00000137207	YIPF3	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	82.947681	80.144839	79.553179	37.036123	36.693312	33.266834	63.643214	54.391342	46.049305
chr6	43522333	43576038	ENSG00000124571	XPO5	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	52.112157	38.137742	48.311755	25.962504	23.656632	23.842044	31.464044	26.341264	24.245026
chr6	43576184	43620523	ENSG00000170734	POLH	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	5.547512	4.539352	5.836903	10.349752	12.396579	10.744043	16.581977	15.271549	12.279745
chr6	43605315	43629264	ENSG00000172432	GTPBP2	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	41.84472	42.225098	37.475025	19.141397	17.623514	18.822533	23.022653	25.252665	22.559798
chr6	43629539	43640941	ENSG00000124688	MAD2L1BP	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	24.792116	20.526153	22.293437	26.837976	28.615052	23.676142	35.0995	32.981474	32.868388
chr6	43645035	43672600	ENSG00000172426	RSPH9	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.0	0.015037	0.013981	0.0	0.0	0.0	0.0	0.0	0.0
chr6	43671201	43687791	ENSG00000096080	MRPS18A	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	29.873685	30.419501	33.056421	39.307282	36.959059	34.055379	35.038447	33.184583	33.18153
chr6	43770183	43786487	ENSG00000112715	VEGFA	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	138.422746	143.92142	125.541446	47.678101	44.287903	47.839495	80.978477	73.146586	67.653615
chr6	44113450	44127452	ENSG00000180992	MRPL14	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	86.492089	89.12267	92.873772	116.96263	119.805644	113.47431	109.488751	115.110201	121.36726
chr6	44126913	44155519	ENSG00000137216	TMEM63B	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	29.797249	32.152125	31.38674	10.621376	9.605437	10.9616	14.280578	10.851276	9.251865
chr6	44158810	44184401	ENSG00000137225	CAPN11	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.0	0.0	0.0	0.005547	0.005562	0.0	0.006759	0.0	0.030118
chr6	44216925	44218234	ENSG00000262179	MYMX	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.0	0.0	0.0	0.0	0.0	0.0	0.040211	0.0	0.076632
chr6	44219552	44234142	ENSG00000112759	SLC29A1	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	8.370571	8.009588	8.595847	34.33705	30.888184	32.323426	62.627265	54.179579	48.761547
chr6	44246165	44253888	ENSG00000096384	HSP90AB1	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	1142.119854	1141.877069	1168.563562	1014.875163	984.93172	870.946641	1191.257597	989.826602	875.727084
chr6	44254095	44257890	ENSG00000157593	SLC35B2	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	42.15184	41.373683	42.816418	47.084236	44.721828	39.760116	60.668123	50.99379	44.38057
chr6	44258165	44265788	ENSG00000146232	NFKBIE	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	14.611708	17.246237	16.766316	5.354862	4.817256	4.705987	5.009144	4.430955	4.546906
chr6	44270449	44307506	ENSG00000178233	TMEM151B	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.0	0.0	0.008544	0.0	0.0	0.0	0.0	0.0	0.0
chr6	44273193	44378957	ENSG00000272442	ENSG00000272442	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6	44278733	44297698	ENSG00000146221	TCTE1	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.031448	0.0	0.0	0.0	0.0	0.0	0.023149	0.0	0.0
chr6	44298730	44313347	ENSG00000124608	AARS2	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	3.724779	3.709753	3.264435	4.547077	4.848857	4.397493	7.039748	5.524817	5.018665
chr6	44342649	44380179	ENSG00000249481	SPATS1	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.0	0.0	0.0	0.0048	0.00962	0.0	0.0	0.0	0.0
chr6	44387705	44450425	ENSG00000096401	CDC5L	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	24.697176	23.570948	24.563184	18.475155	17.663508	16.128359	26.762706	22.837867	20.902435
chr6	44809316	45377953	ENSG00000196284	SUPT3H	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	14.234959	13.177344	13.034398	7.614859	6.454362	6.005671	5.871812	6.12895	6.109478
chr6	45328156	45664349	ENSG00000124813	RUNX2	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	1.074752	1.262954	0.927042	1.792861	1.806966	2.050408	2.895733	2.606616	2.364043
chr6	45880826	46080348	ENSG00000112782	CLIC5	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.0	0.007917	0.007459	0.0	0.003362	0.0	0.0	0.0	0.042525
chr6	46129988	46146688	ENSG00000001561	ENPP4	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	16.035723	15.443604	14.964084	2.103465	2.039949	1.923384	0.161708	0.161609	0.142201
chr6	46159184	46170980	ENSG00000112796	ENPP5	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	5.527056	6.820609	5.23825	1.238997	1.368351	1.127455	0.656431	0.695217	0.602242
chr6	46220735	46491972	ENSG00000172348	RCAN2	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.016269	0.034272	0.016217	0.405194	0.334187	0.359098	0.008828	0.031141	0.014524
chr6	46549579	46652830	ENSG00000146233	CYP39A1	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.19713	0.157791	0.431283	1.646227	1.164674	2.515557	3.219824	3.244533	3.16432
chr6	46652914	46678190	ENSG00000153291	SLC25A27	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	3.321118	2.803054	1.976401	5.750668	3.58795	5.167132	3.206828	6.09088	5.349531
chr6	46687874	46704319	ENSG00000180113	TDRD6	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.082137	0.086761	0.0	0.037427	0.029071	0.041405	0.051299	0.071686	0.063097
chr6	46704200	46735693	ENSG00000146070	PLA2G7	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.0	0.0	0.029755	0.634278	0.483644	0.311651	0.016127	0.044852	0.013261
chr6	46746932	46759506	ENSG00000230062	ANKRD66	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6	46793388	46839778	ENSG00000112818	MEP1A	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.092485	0.048949	0.079461	0.013844	0.01377	0.007285	0.008398	0.01338	0.013548
chr6	46852521	46954943	ENSG00000069122	ADGRF5	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.0	0.0	0.0	0.003434	0.013735	0.003595	0.070169	0.084233	0.071341
chr6	46997707	47042350	ENSG00000153292	ADGRF1	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	2.598066	3.053117	2.977287	10.055049	8.677976	7.750345	3.101003	2.927613	2.788584
chr6	47231531	47309905	ENSG00000146072	TNFRSF21	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	42.722071	42.080471	43.756824	29.474368	27.284599	28.903294	14.376988	12.140315	9.951881
chr6	47477788	47627263	ENSG00000198087	CD2AP	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	29.621473	29.345769	28.677344	28.40013	29.155727	27.134235	46.984123	38.81242	34.078407
chr6	47685863	47722021	ENSG00000153294	ADGRF4	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.444922	0.530679	0.417788	2.160339	1.835222	1.82826	4.957593	4.128889	3.997803
chr6	47781981	47832780	ENSG00000124818	OPN5	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006954
chr6	47856672	48111197	ENSG00000244694	PTCHD4	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	0.066499	0.046166	0.034609	2.523804	2.228373	2.16707	0.989698	0.968057	0.827847
chr6	49430359	49463253	ENSG00000146085	MMUT	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	-	.	43.034021	45.195921	43.044972	22.022521	21.728339	18.719004	21.063845	20.181595	18.595825
chr6	49463369	49493107	ENSG00000031691	CENPQ	protein_coding	inside_transloc	T1_transloc_3	T3	HAVANA	gene	.	+	.	7.544201	8.3606	7.990026	16.765617	18.23525	17.029341	18.840185	21.86232	21.942481
