gene_name	chrom	region_type	transloc_id	mean_distance	std_distance	n_models
ENSG00000269179	chr19	inside_transloc	T3	3.5080848471177206	0.9429063071830042	10
ENSG00000269403	chr19	inside_transloc	T3	3.527071103929363	0.9390047850675071	10
ENSG00000269469	chr19	inside_transloc	T3	3.5080848471177206	0.9429063071830042	10
ENSG00000269476	chr19	inside_transloc	T3	3.61602286596969	0.8309191922040222	10
ENSG00000269533	chr19	inside_transloc	T3	3.453641955679051	0.908101696169283	10
ENSG00000269547	chr19	inside_transloc	T3	3.465446272509739	1.2901229900055426	10
ENSG00000269741	chr19	inside_transloc	T3	3.5124696870337777	1.0009457511138236	10
ENSG00000269825	chr19	inside_transloc	T3	3.401444138959584	0.9755808604195647	10
ENSG00000270099	chr10	inside_transloc	T4	4.5942156375018355	1.3151033373474859	10
ENSG00000271793	chr6	inside_transloc	T3	4.543493824599075	0.9744407068150358	10
ENSG00000271810	chr1	control	T3	3.7729808688339808	1.060172403926742	10
ENSG00000272104	chr3	inside_transloc	T1	4.8997622211833365	1.5619458781940116	10
ENSG00000272162	chr6	inside_transloc	T3	3.7886494219140494	1.5953365444410412	10
ENSG00000272305	chr3	inside_transloc	T1	5.158412876147021	1.4353570209628905	10
ENSG00000272410	chr3	inside_transloc	T1	4.549111378833487	1.5515431361649052	10
ENSG00000272442	chr6	inside_transloc	T3	4.344207407842108	0.8324842047401713	10
ENSG00000272916	chr10	inside_transloc	T4	4.043297315190834	1.3082477081485293	10
ENSG00000272980	chr6	inside_transloc	T3	4.682446686543841	0.6340889212230235	10
ENSG00000273025	chr15	control	T3	3.7507400758246403	0.83468080727025	10
ENSG00000273154	chr20	control	T2	3.118474570056074	1.0168381579803667	10
ENSG00000273171	chr17	inside_transloc	T1	3.802554753149502	1.454534070767461	10
ENSG00000273217	chr5	control	T4	4.488874208726791	1.4002079860457934	10
ENSG00000273269	chr2	control	T3	4.744418336650769	1.255063727861322	10
ENSG00000273291	chr3	inside_transloc	T1	4.692468729622543	1.4566762685995887	10
ENSG00000273345	chr5	control	T3	4.630554077910036	1.1194267411178531	10
ENSG00000276302	chr6	inside_transloc	T3	4.369942154451541	1.0175660526730366	10
ENSG00000276490	chr10	inside_transloc	T4	4.446119580856658	1.3252369392543886	10
ENSG00000277535	chrX	control	T3	3.8956374645807075	0.7771766542558574	10
ENSG00000277639	chr16	control	T4	2.662403223172667	1.26971384220798	10
ENSG00000278646	chrX	control	T2	3.8865396830109824	0.7578035939855353	10
ENSG00000279073	chr9	control	T4	3.957160102893314	0.9787144988104305	10
ENSG00000279686	chr5	control	T1	4.534963762213333	1.0550645796809446	10
ENSG00000279956	chr2	control	T3	4.492452319247372	1.0736288422050708	10
ENSG00000279983	chr5	control	T3	4.594708169999109	1.0655152826707186	10
ENSG00000280148	chr6	inside_transloc	T3	4.243372218942959	0.7702906201165	10
ENSG00000280537	chr2	control	T4	4.7666241016605815	0.9819277295579518	10
ENSG00000280571	chr3	inside_transloc	T1	4.679829855021043	1.4254454343689786	10
ENSG00000281039	chr7	control	T3	4.394043475519555	1.099385129610734	10
ENSG00000281613	chr6	inside_transloc	T3	4.810813935391282	0.9969067528194139	10
ENSG00000282218	chr6	inside_transloc	T3	4.761760640215316	0.8474985816554006	10
ENSG00000282804	chr6	inside_transloc	T3	4.3248551447696055	1.1461975526076844	10
ENSG00000282936	chr17	inside_transloc	T2	4.828448067943059	1.5765472585263784	10
ENSG00000282988	chr6	inside_transloc	T3	4.429384296147571	0.9313230588092203	10
ENSG00000283189	chr3	inside_transloc	T1	4.786510881372498	1.6166022224478738	10
ENSG00000283208	chr13	control	T1	2.724747903580498	1.0873977653776532	10
ENSG00000283515	chr19	inside_transloc	T3	3.61602286596969	0.8309191922040222	10
ENSG00000283563	chr3	inside_transloc	T1	4.611209993809228	1.8320860975495434	10
ENSG00000283663	chr19	inside_transloc	T3	3.4405992963605327	0.9352229326770793	10
ENSG00000283782	chr5	control	T1	4.511375998919624	1.3014644337080725	10
ENSG00000283877	chr3	inside_transloc	T1	4.748333497038035	1.759060632976603	10
ENSG00000284512	chr16	control	T3	3.119463144122506	1.5320824586496329	10
ENSG00000284526	chr17	inside_transloc	T1	2.3768522605002067	1.0876076347065533	10
ENSG00000284772	chr15	control	T3	2.821674472723161	1.0778415901728142	10
ENSG00000284820	chr2	control	T3	4.7666241016605815	0.9819277295579518	10
ENSG00000284874	chr22	control	T1	3.6350813404509417	1.3473372492149105	10
ENSG00000284969	chr11	control	T1	3.5531970135427806	0.9730691779561988	10
ENSG00000284969	chr11	control	T2	3.5531970135427806	0.9730691779561988	10
ENSG00000284969	chr11	control	T3	3.5531970135427806	0.9730691779561988	10
ENSG00000285064	chr6	inside_transloc	T3	4.2513253265365005	1.0233128031273169	10
ENSG00000285085	chr6	inside_transloc	T3	4.302720244061129	0.9674909706187931	10
ENSG00000285133	chr12	control	T1	3.6814605095609023	0.8806260448416351	10
ENSG00000285269	chr9	control	T2	4.539282720746589	0.5510680694312307	10
ENSG00000285329	chr16	control	T4	3.3076863379116013	1.521748889816488	10
ENSG00000285382	chr20	control	T2	3.103197151751982	1.150973496128109	10
ENSG00000285446	chr6	inside_transloc	T3	4.79439331401245	0.6615056954070059	10
ENSG00000285471	chr17	inside_transloc	T2	4.735210986419013	1.4139515998679737	10
ENSG00000285505	chr19	inside_transloc	T3	3.587231429305123	1.4259297965557318	10
ENSG00000285526	chr19	inside_transloc	T3	3.7466693803109186	1.147247595650222	10
ENSG00000285602	chrX	control	T3	4.49549750066627	0.5411488109326644	10
ENSG00000285641	chr1	control	T1	4.044342189400326	0.7758249893420102	10
ENSG00000285708	chr3	inside_transloc	T2	6.324900262834712	1.2789269307115263	10
ENSG00000285733	chr6	inside_transloc	T3	4.879277761396072	0.5416969912260317	10
ENSG00000285749	chr3	inside_transloc	T1	5.105793148773744	1.5139417988804722	10
ENSG00000285777	chr1	control	T1	4.582180225714403	0.8801427224291554	10
ENSG00000285816	chr11	control	T1	3.9518495759024814	0.7984296693882615	10
ENSG00000285837	chr10	inside_transloc	T4	4.464491604196964	1.204397057115274	10
ENSG00000285854	chr12	control	T3	4.025151009067699	0.7600495611097255	10
ENSG00000285897	chr17	inside_transloc	T1	3.256610874613128	1.2286170271695123	10
ENSG00000285932	chr10	inside_transloc	T4	4.023793537521639	1.4516368353599234	10
ENSG00000285942	chr15	control	T1	2.703835562254724	1.0882924640821834	10
ENSG00000285947	chr17	inside_transloc	T1	2.913382575296429	1.2281143051228969	10
ENSG00000285976	chr6	inside_transloc	T3	4.696598870008183	0.7858884705869916	10
ENSG00000285978	chr5	control	T4	4.494987134067573	0.7527175265101104	10
ENSG00000285991	chr6	inside_transloc	T3	4.308276011516798	0.9338868922484793	10
ENSG00000286007	chr17	inside_transloc	T2	5.001158924066694	1.6523785852976052	10
ENSG00000286015	chr1	control	T1	4.09526279733336	0.724547292304202	10
ENSG00000286015	chr1	control	T2	4.09526279733336	0.724547292304202	10
ENSG00000286022	chr20	control	T1	3.1287243519285	0.9526745604037824	10
ENSG00000286022	chr20	control	T3	3.1287243519285	0.9526745604037824	10
ENSG00000286088	chr10	inside_transloc	T4	4.033572428095522	0.9382189708247605	10
ENSG00000286135	chr10	inside_transloc	T4	4.033572428095522	0.9382189708247605	10
ENSG00000286185	chr1	control	T1	4.283981131204809	0.8782517623778168	10
ENSG00000286190	chr17	inside_transloc	T2	4.532027281233359	1.3124033988333075	10
ENSG00000286264	chr11	control	T3	4.019916131901567	0.7456156298870246	10
ENSG00000286905	chr2	control	T4	4.491954128168517	1.4183570986580891	10
ENSG00000288000	chr20	control	T1	2.9340585213352655	1.036635187119172	10
ENSG00000288258	chrX	control	T3	3.2223762396515774	1.1769103917552064	10
ENSG00000288520	chr6	inside_transloc	T3	4.812350728426229	1.241396639649492	10
ENSG00000288529	chr6	inside_transloc	T3	4.460144709511459	0.7266968800901987	10
ENSG00000288550	chr3	inside_transloc	T1	4.549111378833487	1.5515431361649052	10
ENSG00000288564	chr6	inside_transloc	T3	4.295658196791764	0.9721361364930066	10
ENSG00000288593	chr21	control	T2	4.329320307678979	1.0259970424256175	10
ENSG00000288614	chr6	inside_transloc	T3	4.566254109013583	0.846607934312079	10
ENSG00000288623	chr12	control	T1	4.03480313542906	0.4450693097769591	10
ENSG00000288623	chr12	control	T3	4.03480313542906	0.4450693097769591	10
ENSG00000288629	chr1	control	T1	3.3599449586088768	0.7039182958110435	10
ENSG00000288636	chr1	control	T4	4.273612804108664	1.04602238964166	10
ENSG00000288646	chr6	inside_transloc	T3	4.566254109013583	0.846607934312079	10
ENSG00000288654	chr3	inside_transloc	T2	6.066228142769345	1.023101826968252	10
ENSG00000288671	chr19	inside_transloc	T3	3.587231429305123	1.4259297965557318	10
ENSG00000288674	chr1	control	T3	4.482893056216352	0.44356565794920044	10
ENSG00000288678	chr1	control	T4	3.9041317388204524	0.546430510791336	10
ENSG00000288684	chr9	control	T1	4.828258520838558	1.1692844957908906	10
ENSG00000288684	chr9	control	T4	4.828258520838558	1.1692844957908906	10
ENSG00000288708	chr6	inside_transloc	T3	3.8486503061160575	1.467156680353636	10
ENSG00000288711	chr21	control	T1	3.875409791153023	0.9453166607106277	10
ENSG00000288712	chr6	inside_transloc	T3	5.161027490548072	1.0106440075913559	10
ENSG00000288721	chr6	inside_transloc	T3	4.404989548431	0.8404239612581489	10
ENSG00000288725	chr16	control	T2	2.701526470273042	1.4966269299798902	10
ENSG00000288894	chr17	inside_transloc	T1	2.901130898649387	1.2586886859759594	10
ENSG00000289051	chr10	inside_transloc	T4	4.4847707893428765	0.9178295350193646	10
ENSG00000289258	chr10	inside_transloc	T4	4.550746950864307	1.055494069374694	10
ENSG00000289282	chr6	inside_transloc	T3	4.302720244061129	0.9674909706187931	10
ENSG00000289325	chr10	inside_transloc	T4	3.883290919768111	1.2043937951839194	10
ENSG00000289491	chr16	control	T1	2.905319617028013	1.5043420884223255	10
ENSG00000289697	chr1	control	T1	4.103942161144312	1.0129669104582268	10
ENSG00000289701	chr9	control	T3	3.900802557995153	1.1106347966004098	10
ENSG00000289720	chr20	control	T2	3.3020385182842658	1.1359090909103398	10
ENSG00000289758	chr10	inside_transloc	T4	4.29960509143679	1.2209332128194739	10
ENSG00000289760	chr7	control	T1	3.8057112993713447	1.279416302450077	10
ENSG00000289763	chr3	inside_transloc	T1	4.549111378833487	1.5515431361649052	10
ENSG00000289764	chr17	inside_transloc	T1	2.660210785670343	1.3630284895460074	10
ENSG00000289809	chr3	inside_transloc	T1	4.3843148213566066	1.4097637515577188	10
ENSG00000290146	chr12	control	T4	3.3816872881538713	1.051391876687376	10
ENSG00000290147	chr6	inside_transloc	T3	4.404989548431	0.8404239612581489	10
ENSG00000290149	chr7	control	T1	4.20787269526615	0.9308798859613568	10
ENSG00000290149	chr7	control	T3	4.20787269526615	0.9308798859613568	10
ENSG00000290183	chr16	control	T3	3.3076863379116013	1.521748889816488	10
ENSG00000290217	chr6	inside_transloc	T3	4.398187317026105	0.8716837160830136	10
ENSG00000290315	chr3	inside_transloc	T1	4.786510881372498	1.6166022224478738	10
ENSG00000290317	chr3	inside_transloc	T1	4.679829855021043	1.4254454343689786	10
ENSG00000290318	chr3	inside_transloc	T1	4.786510881372498	1.6166022224478738	10
ENSG00000291239	chr19	inside_transloc	T3	3.535123288443812	1.0999155761850852	10
ENSG00000291302	chr6	inside_transloc	T3	4.302720244061129	0.9674909706187931	10
ENSG00000291312	chr19	inside_transloc	T3	3.4354911926384077	1.3721401315205992	10
ENSG00000291315	chr3	inside_transloc	T1	4.926777158459478	1.4261220314723266	10
ENTPD1	chr10	inside_transloc	T4	4.5942156375018355	1.3151033373474859	10
ENTPD3	chr3	inside_transloc	T1	4.926777158459478	1.4261220314723266	10
ENTPD7	chr10	inside_transloc	T4	4.023793537521639	1.4516368353599234	10
ENTREP3	chr1	control	T3	3.9870382158327624	0.887204836628494	10
EOGT	chr3	inside_transloc	T2	6.059374243870411	1.5480847703884464	10
EOLA2	chrX	control	T3	3.1992894841951305	0.6969421958001204	10
EOMES	chr3	inside_transloc	T1	4.719220509830301	1.8188834701710224	10
EPB41L1	chr20	control	T1	3.4921234057491297	1.266665382678297	10
EPB41L2	chr6	inside_transloc	T3	4.514247949607304	0.7357669302635144	10
EPB41L3	chr18	control	T1	3.7115668667751094	1.0409151297861572	10
EPB41L4B	chr9	control	T1	4.2021434763690175	0.5437845768851819	10
EPB41L5	chr2	control	T1	5.0829019302873295	1.3061996445988975	10
EPC1	chr10	inside_transloc	T4	4.077227757244574	0.8684264120899488	10
EPC2	chr2	control	T3	4.919639431698177	0.864766331061261	10
EPHA10	chr1	control	T4	3.8041979296619552	0.9998265517565373	10
EPHA2	chr1	control	T1	4.250326246812209	1.0891409500246523	10
EPHA3	chr3	inside_transloc	T2	6.152170189396469	0.9634932897491176	10
EPHA7	chr6	inside_transloc	T3	4.947435193694323	0.9101220941536841	10
EPHA8	chr1	control	T3	4.069308410024023	0.9568346643811549	10
EPHX4	chr1	control	T2	3.562522189693076	0.6748681590558999	10
EPM2A	chr6	inside_transloc	T3	4.31938323377803	0.973948169516977	10
EPM2AIP1	chr3	inside_transloc	T1	4.932281259770385	1.6678897657906475	10
EPN1	chr19	inside_transloc	T3	3.2808557134753884	1.1831528118510308	10
EPN2	chr17	inside_transloc	T1	4.8213112934191305	1.618668645283812	10
EPN2	chr17	inside_transloc	T2	4.8213112934191305	1.618668645283812	10
EPN3	chr17	inside_transloc	T1	3.238070512905118	1.1946658203520388	10
EPOP	chr17	inside_transloc	T1	3.9222077777867894	1.0425575249115435	10
EPRS1	chr1	control	T3	4.2874265717148905	0.5553189528247037	10
EPRS1	chr1	control	T4	4.2874265717148905	0.5553189528247037	10
EPS8L1	chr19	inside_transloc	T3	3.3447295529817564	1.205173370899049	10
EPX	chr17	inside_transloc	T1	3.256610874613128	1.2286170271695123	10
EPYC	chr12	control	T1	4.24606856189267	0.9718993954755177	10
EQTN	chr9	control	T3	5.488887995001648	1.3997550991181713	10
ERAL1	chr17	inside_transloc	T1	3.802554753149502	1.454534070767461	10
ERAP2	chr5	control	T3	4.514825443151862	0.5932342201905829	10
ERBB2	chr17	inside_transloc	T1	3.8874521111974167	0.9993409955090647	10
ERBB3	chr12	control	T1	3.7660516146024783	0.7127219050480182	10
ERC1	chr12	control	T3	3.917967228369617	1.1700567264156712	10
ERC1	chr12	control	T4	3.917967228369617	1.1700567264156712	10
ERC2	chr3	inside_transloc	T1	5.247604935777204	1.5854538926034272	10
ERCC1	chr19	inside_transloc	T3	3.4783192036590562	1.0684431631770626	10
ERCC2	chr19	inside_transloc	T3	3.4783192036590562	1.0684431631770626	10
ERCC4	chr16	control	T3	3.1992820974869085	0.9653069631636376	10
ERCC6	chr10	inside_transloc	T4	4.501837909748515	1.0422803163411152	10
EREG	chr4	control	T3	4.340370839118785	0.69570590113759	10
ERF	chr19	inside_transloc	T3	3.587231429305123	1.4259297965557318	10
ERFL	chr19	inside_transloc	T3	3.587231429305123	1.4259297965557318	10
ERG	chr21	control	T3	4.259823075881687	0.9199838410486613	10
ERG28	chr14	control	T1	2.899320888838626	0.9383870340169705	10
ERI3	chr1	control	T1	4.012557538919	1.0318472142829718	10
ERICH4	chr19	inside_transloc	T3	3.551659737813744	1.28208166577986	10
ERLIN1	chr10	inside_transloc	T4	3.9549221561378287	1.6237247730740392	10
ERMARD	chr6	inside_transloc	T3	4.879277761396072	0.5416969912260317	10
ERN1	chr17	inside_transloc	T1	2.913382575296429	1.2281143051228969	10
ERO1B	chr1	control	T3	4.224008159009972	0.5707963875192907	10
ERO1B	chr1	control	T4	4.224008159009972	0.5707963875192907	10
ERP29	chr12	control	T2	3.912379023573527	0.5208771738376027	10
ERP44	chr9	control	T1	4.593484665230314	0.42815625127276047	10
ERP44	chr9	control	T3	4.593484665230314	0.42815625127276047	10
ERRFI1	chr1	control	T3	4.074423507674957	0.6612644710509158	10
ERVFRD-1	chr6	inside_transloc	T3	3.737635838537846	1.8101425065032277	10
ERVK3-1	chr19	inside_transloc	T3	3.61602286596969	0.8309191922040222	10
ERVV-1	chr19	inside_transloc	T3	3.401444138959584	0.9755808604195647	10
ERVV-2	chr19	inside_transloc	T3	3.401444138959584	0.9755808604195647	10
ESAM	chr11	control	T1	4.090526444504365	1.2249163122950153	10
ESD	chr13	control	T3	2.260010268800398	0.9190477759861337	10
ESF1	chr20	control	T2	2.7036140800899653	1.201400673044451	10
ESPL1	chr12	control	T1	3.923286752302603	0.687654218695226	10
ESR1	chr6	inside_transloc	T3	4.591683582594686	1.1054149842612209	10
ESR2	chr14	control	T1	2.7323200108656125	0.9711166564076521	10
ESRP2	chr16	control	T1	3.216574263973431	1.649212219182026	10
ESRRA	chr11	control	T4	4.019916131901567	0.7456156298870246	10
ESRRB	chr14	control	T2	2.7257224729619614	0.8964180752561357	10
ESRRG	chr1	control	T3	4.656742115394629	0.903137996135772	10
ESX1	chrX	control	T1	3.626444440758518	0.6627033198265682	10
ETDB	chrX	control	T1	3.4512431335134024	1.1801565568551322	10
ETDB	chrX	control	T3	3.4512431335134024	1.1801565568551322	10
ETF1	chr5	control	T3	4.528372723444761	0.9466180443659811	10
ETFB	chr19	inside_transloc	T3	3.527071103929363	0.9390047850675071	10
ETFDH	chr4	control	T3	4.127005558657002	0.8473188050871026	10
ETHE1	chr19	inside_transloc	T3	3.571180543357304	1.364136079590631	10
ETNK2	chr1	control	T3	3.7143127554366187	0.7751571824995891	10
ETNPPL	chr4	control	T3	4.4114687547338605	0.8879701447165929	10
ETS1	chr11	control	T3	3.80754631844903	1.3239285270921322	10
ETV2	chr19	inside_transloc	T3	3.665040109211666	1.090562890142153	10
ETV3L	chr1	control	T4	3.955345966941718	0.7341806017933565	10
ETV4	chr17	inside_transloc	T1	3.578580485827082	0.9241231714644157	10
ETV7	chr6	inside_transloc	T3	4.207327585059294	1.03433285187677	10
EVC	chr4	control	T1	3.7331154780440214	0.5512430088382871	10
EVC2	chr4	control	T3	3.552079762602503	0.6304586744270446	10
EVI2A	chr17	inside_transloc	T1	3.573921397031735	1.3662170971429468	10
EVI2B	chr17	inside_transloc	T1	3.573921397031735	1.3662170971429468	10
EVPL	chr17	inside_transloc	T1	2.549659380462057	1.0694864665685775	10
EVPLL	chr17	inside_transloc	T1	4.858570695971907	1.5965751545255022	10
EVPLL	chr17	inside_transloc	T2	4.858570695971907	1.5965751545255022	10
EVX2	chr2	control	T1	4.763546263955402	1.266777264655942	10
EXD1	chr15	control	T1	2.715356318471241	1.0159335078163958	10
EXOC2	chr6	inside_transloc	T3	4.304945447549797	1.0606304066177252	10
EXOC3L2	chr19	inside_transloc	T3	3.4783192036590562	1.0684431631770626	10
EXOC3L4	chr14	control	T3	2.783671422869419	0.6714729384133568	10
EXOC3L4	chr14	control	T4	2.783671422869419	0.6714729384133568	10
EXOC6	chr10	inside_transloc	T4	4.295408271790111	1.224378607367781	10
EXOC7	chr17	inside_transloc	T1	2.549659380462057	1.0694864665685775	10
EXOG	chr3	inside_transloc	T1	4.878356386294422	1.4920359051358605	10
EXOSC1	chr10	inside_transloc	T4	4.342219623472688	1.1463365862085513	10
EXOSC10	chr1	control	T3	4.1175870785722175	0.9112021766158243	10
EXOSC2	chr9	control	T4	4.854036322155216	0.6699194190499203	10
EXOSC5	chr19	inside_transloc	T3	3.551659737813744	1.28208166577986	10
EXOSC7	chr3	inside_transloc	T1	4.729469242941059	1.5425429921985694	10
EXOSC9	chr4	control	T3	4.502262348325886	0.6974574359319365	10
EXT2	chr11	control	T1	3.724812392361367	0.8372116474831259	10
EYA4	chr6	inside_transloc	T3	4.4409214855210255	0.694367735101048	10
EYS	chr6	inside_transloc	T3	4.585147144070096	0.767734778436207	10
EZH1	chr17	inside_transloc	T1	3.7729867699378565	1.0523275499761422	10
EZHIP	chrX	control	T2	3.668182690990137	0.8756227561939106	10
EZR	chr6	inside_transloc	T3	4.462374190771941	1.4703795922251062	10
F11R	chr1	control	T3	3.94895765004199	0.43413465006908275	10
F13A1	chr6	inside_transloc	T3	4.165629234611755	1.2675250489569934	10
F2RL2	chr5	control	T1	4.695621565030661	0.66104481693537	10
FAAP100	chr17	inside_transloc	T1	2.7475377149517506	1.4497253277856663	10
FABP1	chr2	control	T2	4.876832319913001	1.3058449008542052	10
FABP7	chr6	inside_transloc	T3	4.746304695687971	0.8256365416779422	10
FADS1	chr11	control	T1	3.760697724446382	1.009201652204466	10
FADS6	chr17	inside_transloc	T1	3.190383072115716	1.1807940366549434	10
FAM104A	chr17	inside_transloc	T1	3.391481780865211	1.2690671525360597	10
FAM104B	chrX	control	T1	3.4073631622483918	0.6367445318162795	10
FAM107A	chr3	inside_transloc	T1	5.666541771597062	1.823163906090888	10
FAM107A	chr3	inside_transloc	T2	5.666541771597062	1.823163906090888	10
FAM107B	chr10	inside_transloc	T4	3.9542248979552155	1.1760656262755989	10
FAM114A2	chr5	control	T3	4.744603418332146	1.1725720665520876	10
FAM117A	chr17	inside_transloc	T1	3.2328383155909868	0.9444967165201247	10
FAM118B	chr11	control	T3	3.8645122565844994	1.0129072771083705	10
FAM118B	chr11	control	T4	3.8645122565844994	1.0129072771083705	10
FAM120B	chr6	inside_transloc	T3	4.879277761396072	0.5416969912260317	10
FAM131C	chr1	control	T1	4.250326246812209	1.0891409500246523	10
FAM133A	chrX	control	T3	3.6391366445198825	1.2876362730762252	10
FAM135A	chr6	inside_transloc	T3	5.0784380564851945	0.842723509157781	10
FAM13C	chr10	inside_transloc	T4	4.4993063554382	1.2582074667100092	10
FAM149A	chr4	control	T4	4.295467504860275	0.4365715859590797	10
FAM149B1	chr10	inside_transloc	T4	4.0468410726139465	1.2840386985166112	10
FAM151B	chr5	control	T3	4.61332595857114	0.8093074160971578	10
FAM156B	chrX	control	T3	3.540241480366062	0.7965463985224019	10
FAM162B	chr6	inside_transloc	T3	4.721111313531701	0.7044141782975725	10
FAM163A	chr1	control	T1	3.997225483846041	0.7053732049510174	10
FAM163B	chr9	control	T1	4.420985057110185	0.6862130658027378	10
FAM167B	chr1	control	T2	3.7823644793050435	0.5642378289071304	10
FAM170B	chr10	inside_transloc	T4	4.501837909748515	1.0422803163411152	10
FAM171A1	chr10	inside_transloc	T4	3.9923132162995705	1.2771478252130997	10
FAM171A2	chr17	inside_transloc	T1	3.3197940022835324	0.8715429118709388	10
FAM172A	chr5	control	T1	4.593463781120721	0.8588449131068271	10
FAM174B	chr15	control	T3	3.221968965233887	0.8849197613986601	10
FAM180A	chr7	control	T1	4.231844233661812	1.4065027094799085	10
FAM181A	chr14	control	T1	2.531785827423694	0.9398262556163235	10
FAM184A	chr6	inside_transloc	T3	4.720146657457161	0.6531941992645659	10
FAM187A	chr17	inside_transloc	T1	3.3197940022835324	0.8715429118709388	10
FAM187B	chr19	inside_transloc	T3	3.7466693803109186	1.147247595650222	10
FAM199X	chrX	control	T3	3.626444440758518	0.6627033198265682	10
FAM200B	chr4	control	T1	4.136300822751343	0.7266290196824947	10
FAM204A	chr10	inside_transloc	T4	4.1019287074909885	1.1061683381157632	10
FAM20A	chr17	inside_transloc	T1	3.365699620217966	0.9915207046075097	10
FAM20B	chr1	control	T3	3.942452158619446	0.822887142421304	10
FAM216A	chr12	control	T2	3.9930468005964763	0.6498445622905559	10
FAM217A	chr6	inside_transloc	T3	4.267593337473251	1.089370055700654	10
FAM219B	chr15	control	T3	3.5141497095588448	0.7846536927936121	10
FAM222A	chr12	control	T1	4.000698973340704	0.5805744027610524	10
FAM222B	chr17	inside_transloc	T1	3.802554753149502	1.454534070767461	10
FAM228B	chr2	control	T1	4.803323736265783	1.0110886235315422	10
FAM229B	chr6	inside_transloc	T3	4.810813935391282	0.9969067528194139	10
FAM234A	chr16	control	T4	3.537049588682701	1.5166345402832428	10
FAM234B	chr12	control	T3	3.6087362606629383	0.8210686587650899	10
FAM236A	chrX	control	T1	3.630257729732709	0.9663565604930829	10
FAM237B	chr7	control	T3	4.116451053476834	1.165935421839963	10
FAM240A	chr3	inside_transloc	T1	4.748333497038035	1.759060632976603	10
FAM241B	chr10	inside_transloc	T4	3.7508677053459225	1.0892216391890122	10
FAM246B	chr22	control	T3	3.6350813404509417	1.3473372492149105	10
FAM24A	chr10	inside_transloc	T4	4.033572428095522	0.9382189708247605	10
FAM24B	chr10	inside_transloc	T4	4.033572428095522	0.9382189708247605	10
FAM25A	chr10	inside_transloc	T4	4.550746950864307	1.055494069374694	10
FAM25C	chr10	inside_transloc	T4	4.577983534411323	1.0228374117658672	10
FAM25G	chr10	inside_transloc	T4	4.577983534411323	1.0228374117658672	10
FAM3D	chr3	inside_transloc	T1	5.666541771597062	1.823163906090888	10
FAM3D	chr3	inside_transloc	T2	5.666541771597062	1.823163906090888	10
FAM47E	chr4	control	T3	4.3167692485041105	0.7749953298903405	10
FAM50B	chr6	inside_transloc	T3	4.267593337473251	1.089370055700654	10
FAM53B	chr10	inside_transloc	T4	4.307605199717544	1.2675415793866391	10
FAM72A	chr1	control	T4	3.917402083684518	1.1240857464191345	10
FAM76A	chr1	control	T1	3.8882224181069724	0.8593089411808328	10
FAM81A	chr15	control	T3	3.431621321088952	1.1976557628030475	10
FAM83B	chr6	inside_transloc	T3	4.59013494160998	0.6654848118443356	10
FAM83C	chr20	control	T3	3.3466981530473694	1.148175554899668	10
FAM83D	chr20	control	T3	3.0303265014761727	1.3763911304600878	10
FAM83E	chr19	inside_transloc	T3	3.3536217007323734	1.0561282462898274	10
FAM83G	chr17	inside_transloc	T1	4.858570695971907	1.5965751545255022	10
FAM83G	chr17	inside_transloc	T2	4.858570695971907	1.5965751545255022	10
FAM89B	chr11	control	T3	3.9518495759024814	0.7984296693882615	10
FAM8A1	chr6	inside_transloc	T3	3.98016190377288	1.2756952236254235	10
FAM90A27P	chr19	inside_transloc	T3	3.423864297328078	1.062620300956766	10
FAM98C	chr19	inside_transloc	T3	3.465446272509739	1.2901229900055426	10
FAM9A	chrX	control	T1	3.6886616224567454	0.6638015075983227	10
FANCD2	chr3	inside_transloc	T1	4.549111378833487	1.5515431361649052	10
FANCD2OS	chr3	inside_transloc	T1	4.549111378833487	1.5515431361649052	10
FANCE	chr6	inside_transloc	T3	4.118470843915928	1.1490981592225702	10
FANCF	chr11	control	T3	3.4717925425849336	0.9244643933115189	10
FANK1	chr10	inside_transloc	T4	4.3185952235324265	1.1057624025867165	10
FAP	chr2	control	T3	4.680978632646914	0.6280643248647465	10
FAR2	chr12	control	T4	3.9356084195689136	1.1336535977755848	10
FARP2	chr2	control	T2	4.388471457277431	1.0514030278784658	10
FARS2	chr6	inside_transloc	T3	4.263168015759844	1.2226962263957515	10
FAS	chr10	inside_transloc	T4	4.268605443222956	0.9545304031638039	10
FASN	chr17	inside_transloc	T1	2.7475377149517506	1.4497253277856663	10
FASTKD3	chr5	control	T3	4.183091905599788	0.6828227330920196	10
FAT3	chr11	control	T3	3.716807537009143	1.0710710109916608	10
FATE1	chrX	control	T4	3.150762599552926	0.7462286866540713	10
FAXC	chr6	inside_transloc	T3	4.8002811216589	0.9792593271421058	10
FBF1	chr17	inside_transloc	T1	2.835467223345179	1.0757037410429144	10
FBH1	chr10	inside_transloc	T4	3.5588371971528963	0.6794017113019013	10
FBL	chr19	inside_transloc	T3	3.4354911926384077	1.3721401315205992	10
FBLIM1	chr1	control	T3	4.250326246812209	1.0891409500246523	10
FBLN2	chr3	inside_transloc	T1	4.484661840944371	1.4430429844817236	10
FBP1	chr9	control	T3	4.229010264893987	0.6581039918377842	10
FBXL15	chr10	inside_transloc	T4	4.152084678708893	1.3929387278780256	10
FBXL17	chr5	control	T1	4.488688392514798	0.8885717792292043	10
FBXL2	chr3	inside_transloc	T1	4.586309751878394	1.5928691749299668	10
