chrom,start,end,gene_id,gene_name,transloc_id,condition,behavior,behavior_collapsed,change_direction,WT,T1,C1,log2_WT,log2_T1,log2_C1,log2FC_T1_vs_WT,log2FC_C1_vs_WT,log2FoldChange_T1,padj_T1,DE_T1,log2FoldChange_C1,padj_C1,DE_C1
chr3,193241128,193277738,ENSG00000127252.7,PLAAT1,T2,T1,other,retained,retained,0.44196366666666664,3.564712,1.7634653333333332,0.5280348132748494,2.190523839556948,1.4664785145814632,1.6624890262820988,0.9384437013066138,3.00374272649382,1.8678817718388102e-20,up,1.79644103055412,1.8114171239544e-07,up
chr3,193274789,193378820,ENSG00000187527.12,ATP13A5,T2,T1,other,retained,retained,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,ns,,,ns
chr3,193398967,193593111,ENSG00000127249.15,ATP13A4,T2,T1,other,retained,retained,0.03353766666666667,0.013354666666666667,0.36348766666666665,0.0475909678857337,0.019139195155174843,0.4473016505140408,-0.028451772730558857,0.3997106826283071,0.0024294434722672,0.999645235459568,ns,3.36191163533785,3.17409200623488e-05,up
chr3,193593144,193697811,ENSG00000198836.11,OPA1,T2,T1,other,retained,retained,54.87172933333334,58.94198733333334,125.17381333333333,5.804046569949534,5.9054950110447475,6.979268707905688,0.10144844109521323,1.1752221379561538,0.161921631400522,0.0075471896313141,ns,0.823229837287222,1.47445203814239e-50,ns
chr3,194136148,194138732,ENSG00000114315.4,HES1,T2,T1,other,retained,retained,43.91451833333334,50.979603,69.21425266666667,5.489109957267653,5.699873709995697,6.133692005252394,0.21076375272804437,0.6445820479847413,0.362854570572007,9.97978664358206e-10,ns,0.584098285331096,4.4682729197878e-23,ns
chr3,194339768,194351328,ENSG00000178772.7,CPN2,T2,T1,other,retained,retained,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,ns,,,ns
chr3,194355249,194369743,ENSG00000172061.9,LRRC15,T2,T1,other,retained,retained,0.005480333333333334,0.003808,0.01567733333333333,0.007884863562758084,0.005483349032669469,0.02244215059923451,-0.002401514530088615,0.014557287036476426,-0.0523255889543089,0.8979776154322,ns,0.220577212835032,0.68807177929931,ns
chr3,194394821,194399266,ENSG00000178732.6,GP5,T2,T1,other,retained,retained,0.0023263333333333335,0.01688466666666667,0.021583,0.003352291799456045,0.02415606045050135,0.030806422694622096,0.020803768651045308,0.027454130895166053,0.432972104873746,0.214734357442317,ns,0.821335042404801,0.167904700512508,ns
chr3,194402672,194498364,ENSG00000133657.17,ATP13A3,T2,T1,other,retained,retained,86.02219333333335,66.46046033333333,188.457667,6.443311474340449,6.075970257867642,7.5657317139922275,-0.3673412164728074,1.1224202396517784,-0.246339604917857,0.0017796134176725,ns,1.07037864172507,8.351199173021079e-49,up
chr3,194587673,194633689,ENSG00000145014.18,TMEM44,T2,T1,other,retained,retained,8.301757666666667,3.0610179999999994,1.6936696666666666,3.217503354649416,2.0218414218579497,1.4295729393368477,-1.1956619327914662,-1.7879304153125681,-1.30782993048691,7.85767991544698e-34,down,-2.42257257456755,4.85847780472713e-71,down
chr3,194640791,194672463,ENSG00000041802.11,LSG1,T2,T1,other,retained,retained,23.62216666666667,18.67025166666667,21.496419,4.6218858145375,4.2979435108632,4.491623465124919,-0.32394230367430055,-0.13026234941258164,-0.230578249974753,0.0006932145808075,ns,-0.175868806947479,0.0104246428601868,ns
chr3,194685883,194689037,ENSG00000185112.6,FAM43A,T2,T1,other,retained,retained,0.7850843333333333,0.3636236666666666,0.39156233333333335,0.8359922335864491,0.44744554381485707,0.47670553387738585,-0.38854668977159207,-0.3592866997090633,-0.864066231754049,0.0008320506363288,ns,-1.02976853325711,0.0002662320174122,down
chr3,195068284,195271159,ENSG00000173950.16,XXYLT1,T2,T1,other,retained,retained,15.118417,9.082392666666665,10.259516,4.010638157711549,3.333766142327957,3.493072908148549,-0.6768720153835917,-0.5175652495629999,-0.595713628535251,4.01326580774583e-13,ns,-0.668230477635273,2.1641848770402e-15,ns
chr3,195274745,195443044,ENSG00000114331.16,ACAP2,T2,T1,other,retained,retained,17.929318333333335,17.503593666666664,35.14463466666666,4.242550553745849,4.209733585174198,5.175709603356433,-0.03281696857165084,0.9331590496105839,0.140236674442764,0.0325075048882668,ns,0.670830663329698,2.1376281163497e-30,ns
chr3,195514428,195543386,ENSG00000184203.8,PPP1R2,T2,T1,other,retained,retained,38.184931999999996,40.65200166666667,82.22491966666666,5.2922270883105185,5.380313923615836,6.3789436676838704,0.08808683530531791,1.086716579373352,0.0734163913754466,0.365286419197594,ns,0.759370682726928,6.71595981329447e-34,ns
chr3,195568705,195584033,ENSG00000189058.9,APOD,T2,T1,other,retained,retained,0.20815833333333333,0.11543833333333335,0.017559333333333333,0.27280953723426477,0.15761075683317205,0.025112919710263117,-0.11519878040109272,-0.24769661752400166,-0.226771199095,0.650197976537057,ns,-2.03819996450797,0.0338202541757586,down
chr3,195746765,195811973,ENSG00000145113.22,MUC4,T2,T1,other,retained,retained,0.0,0.0014053333333333333,0.0,0.0,0.0020260441303328177,0.0,0.0020260441303328177,0.0,,,ns,,,ns
chr3,195863364,195911945,ENSG00000061938.21,TNK2,T2,T1,other,retained,retained,16.907781,19.340964333333332,26.82248,4.162514675168759,4.346316171621567,4.798179117364083,0.18380149645280763,0.6356644421953241,0.277026008181214,4.36230648574822e-05,ns,0.553405002439829,1.76203138303802e-17,ns
chr3,195908695,195909561,ENSG00000289747.1,ENSG00000289747,T2,T1,other,retained,retained,0.0,0.0,0.9595063333333332,0.0,0.0,0.9704902358918072,0.0,0.9704902358918072,-0.0086773460014678,0.999645235459568,ns,0.238182923073684,0.217024270000715,ns
chr3,196012511,196082153,ENSG00000072274.14,TFRC,T2,T1,other,retained,retained,123.17691333333333,126.746715,94.131769,6.956253165945853,6.9971423825881605,6.571855300589411,0.0408892166423076,-0.3843978653564415,0.179065970379728,0.005022561185494,ns,-0.49001202223434,7.37360768413755e-17,ns
chr3,196197452,196211437,ENSG00000163958.14,ZDHHC19,T2,T1,other,retained,retained,0.0,0.0,0.012346333333333334,0.0,0.0,0.01770293420678163,0.0,0.01770293420678163,,,ns,,,ns
chr3,196211487,196243178,ENSG00000163959.10,SLC51A,T2,T1,other,retained,retained,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,ns,,,ns
chr3,196214222,196287957,ENSG00000161217.12,PCYT1A,T2,T1,other,retained,retained,35.86807133333333,25.611344666666668,33.88072833333333,5.204300042086285,4.733969506221501,5.124358259770485,-0.47033053586478335,-0.07994178231579951,-0.42678846047321,2.3492830479056504e-09,ns,-0.291124723713272,5.6692541884512e-05,ns
chr3,196248230,196318222,ENSG00000272741.1,ENSG00000272741,T2,T1,other,retained,retained,0.06788666666666666,0.034171,0.0,0.09475854392250492,0.048474754758162486,0.0,-0.046283789164342434,-0.09475854392250492,-0.0543712036662468,0.864522109638882,ns,-0.460902428238544,0.364262728262135,ns
chr3,196291219,196318299,ENSG00000213123.11,DYNLT2B,T2,T1,other,retained,retained,15.482743333333334,59.851533999999994,6.558642666666667,4.042884474788117,5.927221727034215,2.9181271876367543,1.8843372522460982,-1.124757287151363,2.07761198261378,7.7249744905839e-87,up,-1.31523549465325,4.1699972148953704e-19,down
chr3,196316082,196338373,ENSG00000273331.1,TM4SF19-DYNLT2B,T2,T1,other,retained,retained,0.0,0.16481233333333334,0.823046,0.0,0.22009753635721185,0.8663509646324558,0.22009753635721185,0.8663509646324558,0.0967735559469543,0.333051815706008,ns,0.228502846269131,0.103836579836103,ns
chr3,196319342,196338503,ENSG00000145107.16,TM4SF19,T2,T1,other,retained,retained,4.5263566666666675,1.5725093333333333,13.940946333333335,2.466328675546389,1.3631763113774706,3.9011996236817947,-1.1031523641689183,1.4348709481354058,-1.32219643013822,2.03070797588262e-14,down,1.41696109619569,1.22661684309063e-21,up
chr3,196347662,196432430,ENSG00000163960.12,UBXN7,T2,T1,other,retained,retained,10.259472666666666,9.740877,39.00492666666667,3.4930673557868483,3.4250398900631507,5.3221057758846015,-0.06802746572369767,1.8290384200977532,-0.0339649989904994,0.674255120754003,ns,1.33228150856929,1.10555630186943e-135,up
chr3,196468783,196503768,ENSG00000163961.4,RNF168,T2,T1,other,retained,retained,5.725871333333333,5.585086,12.766283000000001,2.7497211802118873,2.7192022819340806,3.7830671684227544,-0.030518898277806628,1.033345988210867,0.104452979010332,0.312657750321417,ns,1.06079881420033,2.73220635339509e-39,up
chr3,196506879,196515346,ENSG00000214097.5,SMCO1,T2,T1,other,retained,retained,0.0050553333333333336,0.004240666666666667,0.009181333333333333,0.0072749311833670135,0.006105053152075759,0.013185426372856482,-0.0011698780312912544,0.005910495189489468,,,ns,,,ns
chr3,196554177,196568674,ENSG00000185798.8,WDR53,T2,T1,other,retained,retained,13.656142000000001,12.806508666666668,18.119868,3.8734334814440934,3.787276637793143,4.257000658143118,-0.08615684365095033,0.38356717669902496,0.0783075344322547,0.425280410885767,ns,0.435960966422511,2.87819113121351e-08,ns
chr3,196568611,196589059,ENSG00000174013.8,FBXO45,T2,T1,other,retained,retained,24.27545566666667,22.423346666666664,49.80975533333333,4.6596651961992155,4.549875313957292,5.667033611960667,-0.10978988224192321,1.0073684157614515,0.0257203675441742,0.790383084677462,ns,0.979350197931339,5.48826442560168e-57,ns
chr3,196639694,196662004,ENSG00000174004.6,NRROS,T2,T1,other,retained,retained,0.10190666666666666,0.0,0.005502,0.14000203040671697,0.0,0.007915951247652734,-0.14000203040671697,-0.13208607915906423,-6.17670775064973,0.0001273006520354,down,-3.09659165910939,0.0073123367184733,down
chr3,196639775,196736007,ENSG00000163964.18,PIGX,T2,T1,other,retained,retained,22.21781866666667,23.524017666666666,20.835450333333334,4.537160531061149,4.616123443938934,4.448600380389184,0.07896291287778467,-0.08856015067196488,0.0824401202471126,0.427712443897939,ns,-0.146168399337508,0.103763639503586,ns
chr3,196706277,196712250,ENSG00000174007.9,CEP19,T2,T1,other,retained,retained,2.162469,1.4342876666666668,1.4425836666666667,1.6610513379048237,1.2834996654841386,1.2884079801743282,-0.3775516724206851,-0.3726433577304955,-0.435750393865327,0.0185109730801447,ns,-0.657271407693938,0.0005881852920511,ns
chr3,196739857,196832647,ENSG00000180370.10,PAK2,T2,T1,other,retained,retained,63.03335033333334,51.355254333333335,84.466786,6.000751591073341,5.710262427081628,6.417291965380207,-0.29048916399171265,0.41654037430686675,-0.167252080398591,0.0048108282451263,ns,0.336227825819783,1.5558702604926301e-09,ns
chr3,196867856,196934714,ENSG00000119231.11,SENP5,T2,T1,other,retained,retained,11.534376,13.742296333333334,25.742761,3.647818271026223,3.8818893581725344,4.741076516017135,0.23407108714631164,1.0932582449909125,0.144696055037562,0.0342106999785609,ns,0.465106431420824,7.75686613348037e-14,ns
chr3,196935402,196942594,ENSG00000114503.11,NCBP2,T2,T1,other,retained,retained,91.34035333333333,74.60499800000001,185.89509266666667,6.528889347647963,6.240409704353219,7.54608487828845,-0.2884796432947443,1.0171955306404872,-0.158669640507012,0.0045861247281348,ns,0.903378128498827,3.5601165106839496e-70,ns
chr3,196942674,196943543,ENSG00000270170.2,NCBP2AS2,T2,T1,other,retained,retained,21.27972733333333,28.481047,42.88972566666666,4.477659671494619,4.881715856595965,5.455811347527924,0.40405618510134556,0.9781516760333053,0.564144728614205,8.354949970779089e-12,ns,0.911243613850026,4.68249577543132e-28,ns
chr3,196946356,196969060,ENSG00000119227.8,PIGZ,T2,T1,other,retained,retained,1.4385683333333334,0.8582136666666665,0.20314066666666666,1.2860344000054627,0.8939163995232178,0.2668053268352853,-0.3921180004822449,-1.0192290731701774,-0.743049646058439,0.0012547075590853,ns,-2.95328658638057,7.73343031764847e-18,down
chr3,196980590,197029835,ENSG00000163975.14,MELTF,T2,T1,other,retained,retained,22.49625066666667,28.017826333333332,65.67759633333333,4.554358656947573,4.85886754897255,6.059130192305814,0.3045088920249768,1.5047715353582403,0.305542317727078,0.0001259995316066,ns,1.44500771979785,4.77949174722107e-83,up
chr3,197042560,197299330,ENSG00000075711.21,DLG1,T2,T1,other,retained,retained,45.69935733333333,34.04758533333333,66.22081433333334,5.545330790895261,5.131243145467682,6.070836114884444,-0.41408764542757925,0.5255053239891829,-0.233405667600153,1.19279466956529e-06,ns,0.421793889584792,4.18595942676072e-20,ns
chr3,197509783,197573323,ENSG00000161267.12,BDH1,T2,T1,other,retained,retained,22.930274333333333,23.08576533333333,9.898197666666668,4.5807650307136685,4.59010886166308,3.446017658113336,0.009343830949411824,-1.1347473726003323,0.0951693549063781,0.228779979997939,ns,-1.52337840310492,5.82218563171834e-87,down
chr3,197668867,197749727,ENSG00000145016.17,RUBCN,T2,T1,other,retained,retained,5.185577666666666,4.690414333333333,14.635785333333333,2.628908333749569,2.5085337025991095,3.966779777728931,-0.12037463115045943,1.337871443979362,-0.200135818225124,0.0199344124953662,ns,1.25354967499102,1.6487838458475602e-61,up
chr3,197737179,197787596,ENSG00000122068.13,FYTTD1,T2,T1,other,retained,retained,44.961475666666665,47.63849133333333,85.148073,5.522353213646087,5.604026574909115,6.428746620827585,0.08167336126302782,0.9063934071814979,0.270499196422367,1.17962113918351e-06,ns,0.771921924176556,8.26328472406785e-47,ns
chr3,197791226,197888436,ENSG00000186001.14,LRCH3,T2,T1,other,retained,retained,12.909439333333333,9.250998666666668,13.193627999999999,3.7979923632706414,3.3576925608389847,3.8271714953227276,-0.4402998024316567,0.02917913205208622,-0.36299402162594,1.13822915442079e-07,ns,-0.400611846925522,1.04682233486531e-08,ns
chr3,197889077,197960142,ENSG00000114473.14,IQCG,T2,T1,other,other,A_to_B,2.620616,1.7775929999999998,4.867283333333333,1.8562351737009124,1.4738352170662525,2.552692661981169,-0.38239995663465987,0.6964574882802566,-0.605240863285142,4.91991846427865e-05,ns,0.774197492896076,3.6834828915428e-08,ns
chr3,197950190,197956610,ENSG00000182899.17,RPL35A,T2,T1,other,other,A_to_B,2088.268447666667,2242.148744,3109.179741,11.028782159180691,11.131309573885273,11.602782242495856,0.10252741470458204,0.5740000833151644,0.203087460009278,0.0303102576461342,ns,0.48546712241895,9.491988160172171e-09,ns
chr3,197960200,198043720,ENSG00000185621.11,LMLN,T2,T1,other,other,A_to_B,2.705606,2.8867336666666663,2.4235953333333335,1.8897094944078456,1.9585582522761278,1.7755121862323826,0.06884875786828215,-0.11419730817546303,0.269289135949934,0.0269186591722532,ns,-0.273649212953054,0.0271407901043283,ns
chr6,291630,351355,ENSG00000112679.15,DUSP22,T3,T1,retained,retained,retained,29.041002666666667,33.47103966666666,17.785944666666666,4.9088610608050285,5.107312906772838,4.231581759796954,0.19845184596780907,-0.6772793010080749,0.324101628900336,1.00691338415002e-05,ns,-0.669224901317695,1.2672289676525001e-18,ns
chr6,391739,411443,ENSG00000137265.16,IRF4,T3,T1,other,retained,retained,0.0,0.013302333333333333,0.042554666666666664,0.0,0.019064687194044812,0.060123033800538316,0.019064687194044812,0.060123033800538316,1.86637056736235,0.0277978853767969,up,5.52942591042582,0.0002868977499887,up
chr6,485154,693139,ENSG00000112685.14,EXOC2,T3,T1,other,retained,retained,16.58823166666667,13.619866000000002,15.529204666666667,4.136538535401935,3.869858183057232,4.04694540324048,-0.2666803523447032,-0.08959313216145492,-0.103303455851121,0.320540441063591,ns,0.011986884676393,0.910222955410877,ns
chr6,655939,657100,ENSG00000188996.5,HUS1B,T3,T1,other,retained,retained,0.09263766666666667,0.09148266666666667,0.09442166666666667,0.1278150632542876,0.12628921973539098,0.130168697181417,-0.001525843518896619,0.002353633927129395,0.0477882556038566,0.938687187801164,ns,-0.0258606536475852,0.970252750444015,ns
chr6,1312098,1314758,ENSG00000164379.7,FOXQ1,T3,T1,retained,retained,retained,1.5618456666666667,32.177783,56.580026000000004,1.357183565983524,5.052145580886787,5.8474965352312696,3.694962014903263,4.4903129692477455,4.5476996198833,0.0,up,5.09806141050349,0.0,up
chr6,1389576,1395603,ENSG00000137273.6,FOXF2,T3,T1,retained,retained,retained,13.033141666666667,15.484989333333333,6.463647333333333,3.8107661230561307,4.0430810483953845,2.8998808186559915,0.2323149253392538,-0.9108853044001393,0.413236656523097,1.96750055812171e-06,ns,-1.06566415376166,1.5415497402114199e-27,down
chr6,1609915,1613897,ENSG00000054598.9,FOXC1,T3,T1,retained,retained,retained,9.799863,12.261091333333333,10.260005999999999,3.432941106306271,3.7291276030980693,3.4931356910593183,0.2961864967917984,0.0601945847530474,0.505272507462773,1.13325174677847e-08,ns,0.0172137623159454,0.876817315304879,ns
chr6,1623806,2245605,ENSG00000112699.11,GMDS,T3,T1,retained,retained,retained,15.716656333333333,18.967051333333334,24.718748333333334,4.063214403207848,4.319549391070754,4.684748526929842,0.256334987862906,0.621534123721994,0.368037184757524,5.01221646591897e-07,ns,0.488072802626367,3.97837453539268e-11,ns
chr6,2663629,2770330,ENSG00000145949.12,MYLK4,T3,T1,retained,retained,retained,0.36034499999999997,0.165176,0.25071766666666667,0.4439725828495949,0.2205478906300562,0.32275615651401995,-0.2234246922195387,-0.12121642633557494,-1.07906112585518,5.71039029511803e-05,down,-0.615435468047473,0.0301147456807933,ns
chr6,2765393,2786952,ENSG00000124535.16,WRNIP1,T3,T1,retained,retained,retained,45.58650866666667,34.24946433333333,44.953976000000004,5.541840309471472,5.139529428724596,5.5221177857232275,-0.40231088074687626,-0.01972252374824457,-0.271077355480821,0.0012053602387798,ns,-0.11150656042176,0.204960512789701,ns
chr6,2832332,2841959,ENSG00000021355.13,SERPINB1,T3,T1,retained,retained,retained,40.98413333333333,74.18359333333333,215.13728466666666,5.391772301678399,6.2323459642493235,7.755804154910088,0.8405736625709244,2.3640318532316886,0.985886169219956,2.44054244859308e-91,ns,2.2035364886676,0.0,up
chr6,2887270,2903309,ENSG00000170542.6,SERPINB9,T3,T1,retained,retained,retained,0.0,0.0,0.0043816666666666665,0.0,0.0,0.006307599940214014,0.0,0.006307599940214014,,,ns,,,ns
chr6,2948159,2972165,ENSG00000124570.21,SERPINB6,T3,T1,retained,retained,retained,113.79120766666666,84.22235066666667,62.09670766666667,6.8428683340403245,6.413159940446815,5.979492823440798,-0.42970839359350954,-0.8633755105995267,-0.316409827421613,1.15856723226324e-07,ns,-0.991230056029546,7.428630602435299e-63,ns
chr6,2987987,3019755,ENSG00000124588.22,NQO2,T3,T1,retained,retained,retained,9.980519,13.465346333333335,10.464154333333333,3.4568743405811757,3.854528959973128,3.519058031654831,0.3976546193919521,0.06218369107365529,0.514973755369053,2.52344986863103e-07,ns,-0.0985176628538886,0.424068258817997,ns
chr6,3063824,3115187,ENSG00000137275.16,RIPK1,T3,T1,retained,retained,retained,11.130481333333334,6.562254333333333,3.278485333333333,3.600564892125317,2.918816370783552,2.0971001450271483,-0.6817485213417651,-1.5034647470981688,-0.62179112291572,1.1970206628467901e-15,ns,-2.04401509105545,1.16467058556663e-121,down
chr6,3118374,3153578,ENSG00000137274.13,BPHL,T3,T1,retained,retained,retained,17.733653666666665,12.868546,10.906892999999998,4.227560393973274,3.793744636078254,3.5737250984949496,-0.43381575789502014,-0.6538352954783244,-0.164943940901764,0.188292383418606,ns,-0.753731025256961,1.3453424657681001e-11,ns
chr6,3153497,3157544,ENSG00000137267.7,TUBB2A,T3,T1,retained,retained,retained,27.340343333333333,17.86709,21.98855633333333,4.824785330994282,4.237800018286021,4.5228439634603035,-0.5869853127082614,-0.3019413675339786,-0.463203866918465,8.81237676778386e-09,ns,-0.420545109539808,2.73888925679012e-07,ns
chr6,3223324,3231730,ENSG00000137285.11,TUBB2B,T3,T1,retained,retained,retained,0.983981,0.627456,0.8590673333333334,0.9883982095266879,0.7026185391267653,0.8945790239996688,-0.2857796703999226,-0.09381918552701907,-0.472614649536852,0.0550278124441845,ns,-0.313375680227812,0.234463473460347,ns
chr6,3231403,3303373,ENSG00000180822.12,PSMG4,T3,T1,retained,retained,retained,40.252766,49.02041366666666,39.14383966666667,5.366418950262753,5.644445083481432,5.32710670867637,0.2780261332186784,-0.03931224158638358,0.358656528069899,6.87400007856007e-06,ns,-0.208211397262422,0.0157529740929633,ns
chr6,3268962,3457050,ENSG00000137266.15,SLC22A23,T3,T1,retained,retained,retained,1.276686,0.740201,0.17121566666666665,1.1869353290324358,0.7992539526001904,0.22800675695107037,-0.38768137643224543,-0.9589285720813654,-0.770728094678803,7.0060720806808e-06,ns,-3.81683635287455,3.63533312711251e-41,down
chr6,3722614,3751713,ENSG00000168994.14,PXDC1,T3,T1,retained,retained,retained,7.741415,17.959618,12.635833,3.127866832157106,4.244857991873667,3.7693309306932323,1.1169911597165614,0.6414640985361264,1.35238844405167,1.05236599006088e-64,up,0.638472225650231,9.957478842381699e-14,ns
chr6,3849373,3851320,ENSG00000145945.7,FAM50B,T3,T1,retained,retained,retained,3.135752,0.179893,0.0,2.04814967716704,0.23865603300346994,0.0,-1.8094936441635703,-2.04814967716704,-3.92859602299966,2.20649381225261e-43,down,-10.6687437996512,2.84614804863813e-15,down
chr6,4021267,4064983,ENSG00000112739.17,PRPF4B,T3,T1,retained,retained,retained,37.47879733333333,35.071033666666665,21.23009,5.26599180282196,5.1727688610792875,4.4744418841110525,-0.0932229417426722,-0.7915499187109072,0.0539214685696203,0.526937451879333,ns,-1.09319182703469,1.36304595170225e-65,down
chr6,4049434,4087344,ENSG00000145975.15,FAM217A,T3,T1,retained,retained,retained,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,ns,,,ns
chr6,4115693,4135597,ENSG00000198721.13,ECI2,T3,T1,retained,retained,retained,68.18742166666667,85.20663833333333,53.36754566666667,6.112437873377028,6.42972706306286,5.76467379640115,0.3172891896858312,-0.34776407697587874,0.422344530182772,3.20983684927467e-14,ns,-0.464025751528828,8.90018946569753e-16,ns
chr6,4706159,4955551,ENSG00000153046.18,CDYL,T3,T1,other,retained,retained,15.696625000000003,14.749151666666668,14.970189,4.0614846055003895,3.977202214340872,3.9973094813841135,-0.08428239115951763,-0.06417512411627602,0.0063823186083243,0.965873299407241,ns,-0.29210931597929,0.0001427643180871,ns
chr6,4994717,5004063,ENSG00000124787.14,RPP40,T3,T1,other,retained,retained,60.04904333333334,66.44725566666666,62.76300866666666,5.931896782580471,6.075687838036631,5.994647799593294,0.1437910554561599,0.0627510170128236,0.321409294732313,0.0006783623549347,ns,-0.0329352759152793,0.770045273430216,ns
chr6,5085341,5089487,ENSG00000219607.4,PPP1R3G,T3,T1,retained,retained,retained,0.032442,0.011953666666666668,0.009173,0.04606073693509353,0.01714323627680322,0.01317351324296115,-0.02891750065829031,-0.03288722369213238,-0.2412131835943,0.541384257872331,ns,-0.572991103952723,0.333818362676807,ns
chr6,5103629,5260950,ENSG00000214113.11,LYRM4,T3,T1,retained,retained,retained,42.467853,50.23578800000001,28.622382666666667,5.441876933481327,5.6790799741328915,4.88861578288532,0.23720304065156483,-0.5532611505960068,0.399911496116828,6.15942312640123e-06,ns,-0.584077483136798,7.21947521059575e-11,ns
chr6,5261044,5829192,ENSG00000145982.13,FARS2,T3,T1,retained,retained,retained,13.406189333333332,13.359661666666668,4.612710333333333,3.848616865032657,3.8439498525739246,2.4886976050958527,-0.004667012458732245,-1.3599192599368042,0.11349263836809,0.236378026138297,ns,-1.59431430162219,4.64203977318457e-63,down
chr6,5997999,6007605,ENSG00000124785.9,NRN1,T3,T1,other,adopted,B_to_A,0.005132333333333333,0.0,0.061592,0.007385455708061586,0.0,0.08622940392566614,-0.007385455708061586,0.07884394821760456,,,ns,,,ns
chr6,6144084,6321013,ENSG00000124491.16,F13A1,T3,T1,other,adopted,B_to_A,0.0,0.0015040000000000001,0.0,0.0,0.002168183276071707,0.0,0.002168183276071707,0.0,,,ns,,,ns
chr6,6588108,6654983,ENSG00000112799.9,LY86,T3,T1,retained,retained,retained,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,ns,,,ns
chr6,7107597,7251980,ENSG00000124782.21,RREB1,T3,T1,other,retained,retained,6.293925000000001,7.346668666666666,11.565563666666668,2.866695365195775,3.061200502130396,3.6514034840418783,0.1945051369346209,0.7847081188461034,0.304011673244927,0.000105314184176,ns,0.543828612173463,7.16463220985312e-13,ns
chr6,7268306,7347446,ENSG00000124783.14,SSR1,T3,T1,other,retained,retained,133.31155766666666,120.20855066666667,169.665433,7.069439645477883,6.9213476672098775,7.415027070697507,-0.14809197826800524,0.34558742521962404,-0.0568545032539504,0.279126160598337,ns,0.302225053165821,1.1628022460707299e-12,ns
chr6,7326656,7389742,ENSG00000164304.16,CAGE1,T3,T1,other,retained,retained,0.16097266666666665,0.061026000000000004,0.02829733333333333,0.2153340065457274,0.08546000932664105,0.04025748175181761,-0.12987399721908635,-0.17507652479390978,-0.76500394842189,0.133809838412401,ns,-2.28730523392511,0.0032277342618054,down
chr6,7389793,7418037,ENSG00000124784.9,RIOK1,T3,T1,other,retained,retained,35.739353333333334,27.189358999999996,39.06755666666667,5.199254328005007,4.817078767615302,5.324362631300485,-0.38217556038970457,0.12510830329547762,-0.236934290792794,1.4091785132691e-05,ns,0.0387693336313543,0.525209920474585,ns
chr6,7541617,7586714,ENSG00000096696.15,DSP,T3,T1,other,retained,retained,50.93465166666667,39.26403633333333,46.789359,5.698625544959351,5.331419899689975,5.578617511692851,-0.36720564526937594,-0.12000803326650011,-0.253116455712576,0.0018704709816196,ns,-0.233200180924999,0.0032015514051425,ns
chr6,7590198,7611967,ENSG00000168566.13,SNRNP48,T3,T1,other,retained,retained,12.677158,16.188905333333334,13.556556333333333,3.773696576188353,4.103405765331151,3.863597190228998,0.3297091891427977,0.08990061404064464,0.531543188714558,6.51004724673545e-18,ns,-0.0488000132411766,0.530852642740594,ns
chr6,7726099,7881728,ENSG00000153162.9,BMP6,T3,T1,other,retained,retained,0.17223866666666665,0.508236,1.6648463333333332,0.22926633099062868,0.5928621908018065,1.4140523432922363,0.3635958598111778,1.1847860123016076,1.67669251018038,1.14479067372995e-10,up,3.17328120595897,4.4206481073819196e-36,up
chr6,7881517,7910788,ENSG00000239264.9,TXNDC5,T3,T1,other,retained,retained,134.839295,128.84857699999998,260.27625000000006,7.085757066273579,7.020686393499999,8.029432179474862,-0.06507067277357947,0.9436751132012828,0.057227024458643,0.563767810079969,ns,0.841015042017134,7.9272974178752e-31,ns
chr6,7881522,8064364,ENSG00000259040.5,BLOC1S5-TXNDC5,T3,T1,other,retained,retained,0.44244900000000004,0.541883,1.5053663333333336,0.5285203110733285,0.6246932959119476,1.325021568946393,0.09617298483861902,0.7965012578730644,0.093305900930275,0.848162749271118,ns,0.676554504760324,0.280114796663475,ns
chr6,8013567,8064396,ENSG00000188428.20,BLOC1S5,T3,T1,other,retained,retained,11.390691333333335,13.985536000000002,13.442906666666667,3.6311847791654572,3.9054987817226605,3.8522892118761827,0.2743140025572033,0.22110443271072544,0.410445828119039,8.71750426574381e-07,ns,0.150092302923892,0.102892605703808,ns
chr6,8015726,8102530,ENSG00000265818.1,EEF1E1-BLOC1S5,T3,T1,other,retained,retained,0.0,0.020033,0.528077,0.0,0.028615826869536915,0.6117172427972508,0.028615826869536915,0.6117172427972508,0.255462219264981,0.470967853441181,ns,6.24929149372332,0.0001752366659328,up
chr6,8073360,8102559,ENSG00000124802.12,EEF1E1,T3,T1,other,retained,retained,159.04370933333334,216.54981999999998,120.88968166666666,7.322322161303878,7.765202012972566,6.929432192366205,0.44287985166868804,-0.3928899689376726,0.537181489111872,8.551875801489141e-09,ns,-0.495276117896813,1.3721845265926e-07,ns
chr6,8411435,8435561,ENSG00000124786.12,SLC35B3,T3,T1,adopted,other,A_to_B,22.317501000000004,17.741664333333333,11.926879333333334,4.543341274159267,4.228177170554075,3.6923021323160365,-0.3151641036051913,-0.8510391418432302,-0.269121004822144,0.0006257163195196,ns,-1.03906938804859,1.61615484409262e-37,down
